Symbol,Exchange
0P0001BB5V.BO,BSE
0P0000X8OJ,PNK
0P00007618.TO,TOR
0P0000XV8C.BO,BSE
0P0001OO5H.SW,EBS
0P00000WQH.L,LSE
0P0001IR9N.ST,STO
0P0000G770.F,FRA
0P0001UHL9.HK,HKG
0P00009JAD.F,FRA
0P00008SQR.HK,HKG
0P0001OF6A.BO,BSE
0P0000UNZJ,PNK
0P0000M5B8.TO,TOR
0P0001JFKF.SA,SAO
0P0001JW95.SZ,SHZ
0P0001RW77.SW,EBS
0P00000R3P.L,LSE
0P0000HYLE.F,FRA
ABBEAXX,NAS
ABCPWXX,NAS
0P0001RB4I.SW,EBS
0P0000VVUA,PNK
EZTG.SG,STU
0P00000AN1.TO,TOR
IE000Z9SJA06.SG,STU
0P0000241O.F,FRA
0P0000JB8Z.F,FRA
0P0001QM4Y.BO,BSE
0P0000XVK1.BO,HAM
0P0000713N.TO,TOR
0P0001DGCB.SW,EBS
0P0001NMCY.SZ,SHZ
0P00000OXW.F,FRA
0P0000W84S.TO,TOR
0P0000XY05.BO,BSE
DE000ETFL631.SG,STU
0P00005WOT.BO,BSE
0P0000ITEF.F,FRA
0P0001M2XX.SW,EBS
0P0000WUY8.TO,TOR
0P0001TBZ1.T,JPX
0P0001MHHE.T,JPX
AASWVXX,NAS
0P0001KHXL.ST,STO
0P0000VRGG.L,LSE
0P0000NCEA,PNK
0P0001821U.SW,EBS
0P000153BT.SW,EBS
0P0001J21M.SA,SAO
AW45.SG,STU
0P00000DH1.L,LSE
0P0001QL39.BE,BER
0P0000X4PH,PNK
0P000071BW.TO,TOR
0P00000CKS.F,FRA
0P000185T6.L,LSE
0P0000K72F,PNK
AANSHXX,NAS
0P0001J7MU.SW,EBS
JHS8.SG,STU
TESV.SG,STU
0P000176JX.WA,WSE
0P0001NJ7W.T,JPX
CAIGAE.CO,CPH
0P00009QN1.F,FRA
0P0000J26S.TO,TOR
0P0001CGFA.BO,BSE
0P000071VN.TO,TOR
0P00015FRA.SW,EBS
0P000148ZF.IR,ISE
0P0000WV3C.TO,TOR
BALANCEF.MX,MEX
0P00009XXV.TO,TOR
0P0000762L.TO,TOR
0P000074QX.TO,TOR
0P00000CTY.F,FRA
0P00016Y0D.L,LSE
0P0001E1VY.BO,BSE
AAYILXX,NAS
0P0000S5JP,PNK
0P0000W7WL.TO,TOR
AAQNWXX,NAS
0P00000NKT.F,FRA
AARELXX,NAS
0P00000Q4K.F,FRA
0P00001Q0C.L,LSE
0P00000TNI,PNK
0P0000SO0T.L,LSE
0P0000UCPN.SA,SAO
0P0000W3G4.L,LSE
ABDLXXX,NAS
0P0001IM94.HK,HKG
0P0000INT3.HK,TAI
AAKNTXX,NAS
0P00000G4L,PNK
0P00001A1B.F,FRA
0P0001QYB0.SZ,SHZ
0P0001F50F.SW,EBS
0P0001IR57.SZ,SHZ
0P00009TC4.F,FRA
0P0001A53C.CO,CPH
0P0001R8LI.ST,STO
0P0000SNBC.SI,SES
0P0000RU2S.SW,EBS
0P00014MSG.SW,EBS
0P00016EJK.SA,SAO
0P00001QKF.SW,EBS
0P0000JMUM.SW,EBS
0P0000WK9T.L,LSE
0P0001D914.ST,STO
0P00000F1L.F,MEX
0P0000Z5IE.BE,BER
0P00017ITF.SW,EBS
0P0000A0FR.TO,TOR
0P0001TPE7.SA,SAO
0P0001EG8T.BE,BER
0P0000N4GH.L,LSE
0P00017Q35.BO,BSE
0P0000TF97.TO,TOR
0P000018ZJ,PNK
AAMFKXX,NAS
0P0000YZXB,PNK
0P0001IP8U.SW,EBS
0P00000H5K,PNK
0P0000G7B1.F,FRA
0P00018VBH.SI,SES
0P0001SJCH.SA,SAO
0P00001E6S.F,FRA
0P0000NPN5.BO,HAM
PJAD.SG,STU
0P0001LA9Y.WA,WSE
0P0000G36Y.TO,TOR
0P0000IVIF.F,FRA
0P00000OZB.F,FRA
0P0000NCXQ,PNK
0P0001CP28.BE,BER
0P000071U4.TO,TOR
0P0001BSYX.SW,EBS
0P000019CS.F,FRA
0P0001OJNP.ST,STO
0P0000UE4C.SA,SAO
0P00006O9V.SI,SES
0P0000XV08.BO,BSE
0P0001EUZX.BO,BSE
0P00000QWG.L,LSE
HSBCGOBBIE3.MX,MEX
0P0001IBCZ.SW,EBS
0P0000WH8K.SA,SAO
0P0001KDU6.SZ,SHZ
0P0001IVF6.SW,EBS
AAPYKXX,NAS
0P0000K0QO,PNK
0P0001K2TK.ST,STO
0P000010JX.F,FRA
0P00017HYN.F,MCE
AAGTJXX,NAS
0P00000IKT,PNK
0P0000TNYW,PNK
0P0001R2H8.BO,BSE
0P000076SL.TO,TOR
0P0000J60D.SW,EBS
0P0001PN78.HK,HKG
0P0001IG02.ST,STO
0P0000XBLT.L,LSE
0P00000H6P.F,FRA
0P0001FG0V.SZ,SHZ
0P0001LOYR.BO,BSE
0P0000YZ2A.SW,EBS
0P0001IFV4.SW,EBS
AAVMFXX,NAS
0P00018GKS.BE,BER
0P0000IVDH.F,FRA
0P00001P42.SW,EBS
0P0001DJWZ.BO,BSE
0P0001RJ2W.SZ,SHZ
0P00000FC7.L,LSE
VECTRFMC0.MX,MEX
0P00016OGE,MCE
0P0000X3IS.L,LSE
0P000090E7,PNK
0P0001Q0TN.IR,ISE
0P00000PH6.F,FRA
0P00000WRN.F,FRA
0P0001OIVD.SZ,SHZ
BLK2030C0-A.MX,MEX
0P00002ACC,PNK
0P0000XV57.BO,BSE
0P00014B5A,PNK
0P00017G3B.ST,STO
SUR-RFIBOE4.MX,MEX
0P0001EBWS.BO,BSE
0P00017QOE.SA,SAO
0P0000ADWQ.BO,BSE
0P0001O8AN.SZ,SHZ
0P0001RS3J.SW,EBS
0P00000VAW.F,FRA
0P0000VGO9.L,LSE
0P0000TFD5.TO,TOR
0P0001LZ12.WA,WSE
0P0000TFYB.BO,BSE
AASYFXX,NAS
0P0001QC79.SI,SES
0P0000TFZO.L,LSE
0P0001Q8B6.IR,ISE
0P0001EW3A.SW,EBS
0P0000U9YQ.SA,SAO
0P000073ML.TO,TOR
0P00012CU5.L,LSE
0P0001PD32.SA,SAO
0P0000W7TE.TO,TOR
0P0001J7Y6.SW,EBS
LU1650492330.SG,STU
0P0001I39G.BO,BSE
0P0001M36V.HK,HKG
0P0001HV04.BO,STU
0P00014JSN.HK,HKG
0P00015CFQ.F,SHZ
0P0001D8ZL.SW,EBS
ABGVMXX,NAS
0P00016WKB.SI,SES
0P0000P0SO.L,LSE
0P0000X1Y9.L,LSE
IE00BN4GXL63.SG,STU
ABBRAXX,NAS
0P0001MTLG.SA,SAO
0P00015A88.BO,BSE
0P0001P1N6.JO,JNB
0P0001T2KL.HK,HKG
0P00007126.TO,TOR
0P0000X3K0,PNK
0P0000Z7OV.L,LSE
0P0000Z60S.SW,EBS
0P0001SETG.SW,EBS
0P0000N4HA,PNK
0P00000AOS,PNK
0P0001KQZ5.TW,TAI
0P0001F2G2.SW,EBS
0P0001M7M2.SW,EBS
0P0000W8Y7.L,LSE
0P0001P52C.SW,EBS
0P0001RJC1.BO,BSE
ABBURXX,NAS
0P0000X6QF.TO,TOR
0P0001LAZD.ST,STO
0P00005ZTV.F,FRA
0P0001KJPC.SW,EBS
0P00006B69.F,FRA
0P0001FE51.HK,HKG
0P0000RX5B.IR,ISE
XHY1.SG,STU
0P0000M5V5.TO,TOR
0P00006904.L,LSE
0P000010KU.ST,STO
AAPTWXX,NAS
0P00000QKC.F,FRA
0P0001LW55.TW,TAI
0P00017QTW.IR,ISE
0P0001I8GH.SZ,SHZ
SPFE.SG,STU
ABFMVXX,NAS
DEDM.SG,STU
0P0001DYYQ.TW,TAI
PRINRVAFB.MX,MEX
0P00019ZBS.BO,BSE
0P00000M48.L,LSE
0P0001TRBS.SI,SES
0P000169QA,STO
0P000070W0.TO,TOR
0P0000YK2F.SA,SAO
0P000075MU.TO,TOR
0P00016649.BO,BSE
0P00006XPF,PNK
0P000018J9.F,FRA
0P00005U1C,PNK
0P0001LYT4.HK,HKG
0P0000XVGV.BO,DUS
0P00009RFL.L,LSE
0P0001PNWS.SW,EBS
0P0001IKQL.SW,EBS
0P00019WJT.ST,STO
0P00019KI5.SA,SAO
0P000010G9.SW,EBS
0P00001N3C,PNK
0P0001CDJO.IR,ISE
0P0000ZQJO.L,LSE
0P0000NIGZ.ST,STO
0P0000HLSD.TO,TOR
SK-DCPE0.MX,MEX
0P0001LAA3.WA,WSE
0P000075UY.TO,TOR
0P0001EFFZ.SZ,SHZ
AADUXXX,NAS
ABFRRXX,NAS
0P0000753J.TO,TOR
0P0001QVTK.TW,TAI
0P0001BA4S.BO,BSE
0P00000OUP.F,FRA
PROF-70A-II.MX,MEX
0P0001BBFE.BO,BSE
0P000166BH.L,LSE
0P0000W7VF.TO,TOR
0P0001I6ZQ.SZ,SHZ
AAFQSXX,NAS
0P0001F4GB.BO,BSE
BBVAGL3C.MX,MEX
0P0001AO7J.SW,EBS
0P0001AIN9.L,LSE
0P0000XV74.BO,BSE
0P0001LG96.BO,BSE
0P0000ZN40.L,LSE
0P00013BW8.SI,SES
PIMI.SG,STU
0P0000SHTY.SW,EBS
0P00000FUG.F,FRA
0P00019WER.SW,EBS
0P0001A2XH.HK,HKG
0P00013N0Z.HK,HKG
0P00008VZ8.F,FRA
TILE.MX,MEX
0P00000G2N.F,FRA
0P000090VG.L,LSE
0P00013VOT.L,LSE
0P0001TUSM.SZ,SHZ
0P0001QS4E.SW,EBS
SURCORPBF1.MX,MEX
0P0001QBKZ.IR,ISE
0P0001U4HI.BE,BER
0P0001NI7E.SW,EBS
0P00000JZC.F,FRA
0P00000YFD.F,FRA
0P00019WX5.SZ,SHZ
0P0001R2RM.IR,ISE
ABGESXX,NAS
0P00018SSY.L,LSE
0P0001MM3K.SA,SAO
ABFKIXX,NAS
0P0001U9R3.SI,SES
0P0000YWHH,PNK
0P00000CVJ,PNK
0P0000XRLJ.TO,TOR
BBVAUSA.MX,MEX
AAPKZXX,NAS
0P0001QJHD.BE,BER
0P0001BBI2.BO,BSE
0P0001HYZ0.HK,HKG
AANTX,NAS
0P0000M5BQ.TO,TOR
0P0000X46U.L,LSE
0P0000XTD7.L,LSE
0P00006OOP,PNK
VECTPAA.MX,MEX
0P0000XVPG.BO,BSE
0P0001BAXA.BO,BSE
0P00000RK9.L,LSE
0P0000J14M.F,FRA
0P0000M4OB.L,LSE
0P0000KODJ.TO,TOR
0P00017QOM.SA,SAO
0P000085UK.F,FRA
0P0001OPD1.IR,ISE
LU0345361124.SG,STU
AAXCZXX,NAS
ABGARXX,NAS
0P0001RGCE.SA,SAO
AAMAX,NAS
0P0001BA99.BO,BSE
0P0001QFEX.TW,TAI
LU2196470426.SG,STU
0P0000CUX3,PNK
0P0000P0JZ.TO,TOR
0P000075DX.TO,TOR
0P0000VYIV.TO,TOR
0P00014HB2.SI,SES
ABBJGXX,NAS
0P0000UAI3,PNK
0P0000KQ49.TO,TOR
0P0001MDO8.F,HAM
0P0000NRUR.TO,TOR
0P0001L34Z.SW,EBS
0P0001QFJF.BO,BSE
AANLGXX,NAS
0P00015EYD.L,LSE
0P0001RS1D.SA,SAO
BBVALIQGB.MX,MEX
0P000154L6.L,LSE
ABBITXX,NAS
0P00014BAW,PNK
0P0001QGAK.SI,SES
0P0000P7LL.F,STU
0P000163TK.HK,HKG
0P0000NHZK,PNK
0P000136ZZ.SW,EBS
0P00005VXB.F,FRA
0P0000XVK5.BO,BSE
AAMIXXX,NAS
0P000019WR.F,FRA
0P00008YD3,PNK
0P0000F4QI.TO,TOR
0P0000TFD7.TO,TOR
0P0001BAFH.BO,BSE
0P0000WV3Z.TO,TOR
0P0001J6ZW.BO,BSE
0P00008Y68.F,FRA
0P00008F7Y.SW,EBS
0P0000G05X.F,FRA
GB00BNRRF980.SG,STU
0P0001965H.BO,BSE
0P000027FD.F,FRA
0P0001O827.SW,EBS
0P00000FUJ.L,LSE
0P0001BCST.SZ,SHZ
0P0001FF95,STU
0P000073A7.TO,TOR
0P0001N4HB.ST,STO
0P00006BUF.F,FRA
0P0000WIDL,PNK
XR52.SG,STU
0P000015QS.F,FRA
0P0000FY1P.TO,TOR
0P0001NU4N.CO,CPH
0P0000V9X2.TO,TOR
0P0000178K.F,FRA
SPIC20CAPKL.CO,CPH
0P0000Z8NY.L,LSE
0P0000NQK7.BO,BSE
0P0001H2P7.BE,BER
ABGQPXX,NAS
0P0001AF7U.SI,SES
0P0000JBT5.F,FRA
0P0000V2QG.BO,BSE
0P00016DAP.L,LSE
0P00014IL2,PNK
0P000181X0.L,LSE
0P0000W7ZS.TO,TOR
SCOT-RVE.MX,MEX
0P0000M59U.TO,TOR
0P0001GZ41,KOE
0P0000M3TR,PNK
0P0000XS3U,PNK
0P0001BAUU.BO,BSE
0P0000X42C.SW,EBS
0P0000TJHD.BO,BSE
ABDVDXX,NAS
0P000075DW.TO,TOR
0P0001A2A5.CO,CPH
VTLS-RVB-1.MX,MEX
0P00019VA4.HK,HKG
0P0000AD40.TO,TOR
0P000070I4.TO,TOR
0P0001QLJO.BO,BSE
0P0000UC4G.SA,SAO
0P0000X8KA.SA,SAO
0P0001A10X.L,LSE
0P0000X0M6,PNK
0P0000JB8S.F,FRA
0P000148D2.BE,BER
ABCWWXX,NAS
ABDOKXX,NAS
0P0001PX1N.SW,EBS
0P0001JIZO,DUS
0P0001JLF1.T,JPX
0P0001A2S0.HK,HKG
BLKLIQ+B0-D.MX,MEX
SL071.MC,MCE
0P00000C7H.L,LSE
0P0001ID31.F,KOE
VTLS-RFE-2.MX,MEX
0P0000UA8E.SA,SAO
AAZPHXX,NAS
LTUR.SG,STU
0P0000VA0R.L,LSE
0P0000GBRA.TO,TOR
SCOTIAGCU4.MX,MEX
0P00014HDH.L,LSE
0P0001BAPV.BO,BSE
0P0001PX1D.SZ,SHZ
0P0001QMYB.SZ,SHZ
0P0000GAQN,PNK
0P00011PO9.SA,SAO
0P0001PAJZ.SA,SAO
0P0001NAJP.HK,HKG
0P0000KS27.TO,TOR
0P0000SBME,PNK
0P0001TT51.SW,EBS
0P0000RY2F.L,LSE
0P0000N5IM,PNK
0P00000C1C.F,FRA
0P00001E2L.F,FRA
AAUGHXX,NAS
0P00013FUU,PNK
0P0001PB05.BE,BER
AANLZXX,NAS
0P0001IQJ6.HK,HKG
0P00008XMQ.L,LSE
0P00016ZNV.SW,EBS
MVJERA.MX,MEX
0P00007566.TO,TOR
BBVAMIF.MX,MEX
AAOTVXX,NAS
AAUZYXX,NAS
0P0001NI51.BO,BSE
0P00013XFR,PNK
0P00000K8P.F,FRA
0P0000ITNU.F,EBS
0P0000A4SH.F,FRA
0P0001NQBK.SZ,SHZ
0P0000A2XZ.TO,TOR
0P00005V2C.BO,BSE
0P0001EFFY.SZ,SHZ
0P00008D74.IR,ISE
0P0000K7D7.ST,STO
0P0000MLLF.L,LSE
AAZXCXX,NAS
0P00000GNI.L,LSE
0P0000U0ZZ.SW,EBS
0P0001LZPA.IR,ISE
0P000174G6.SW,EBS
0P0001IMIF.TW,TAI
OPORT1B.MX,MEX
0P0000UEYI.SA,SAO
0P00018MHG.SZ,SHZ
0P0001RMF0.BO,BSE
2B7N.SG,STU
0P0000ZA2Y,PNK
SL014.MC,MCE
0P0001MDDP.BE,BER
0P0000S8VI.TO,TOR
0P00016MO5.T,JPX
0P0001DX3C.SW,EBS
0P00000VSO.F,FRA
0P0001KHB5.BO,BSE
ABECPXX,NAS
0P0000UL96.L,LSE
B+EDUCAE.MX,MEX
0P0001K986.SA,SAO
AAKYZXX,NAS
0P00012HL4.ST,STO
0P00012E8F,PNK
0P000074UZ.TO,TOR
0P0001QSIA.SW,EBS
0P0001M72K.SA,SAO
0P0000N8V1.BO,BSE
0P0000WZEL.HK,HKG
0P00005UUK.BO,BSE
0P00006EKT.L,LSE
0P00001F88.F,FRA
INVEXCPBF2.MX,MEX
0P00005V2U.BO,BSE
0P00000QC8.F,FRA
0P0001KP97.HK,HKG
0P000072RZ.TO,TOR
0P0001H3JD.SW,EBS
ABCWUXX,NAS
0P0001T4TL.SW,EBS
AASGAXX,NAS
0P0001B6KF.SA,SAO
0P00005WSD.BO,BSE
0P0001AKE2.SA,SAO
0P0000GCAA.F,FRA
AASSRXX,NAS
0P0000JPVM.TO,TOR
S3191.MC,MCE
0P00008597.F,FRA
0P0000G71F.F,FRA
0P0000VHB8.L,LSE
SCOTIAGF2.MX,MEX
AAEPGXX,NAS
0P0001MP4X.SW,EBS
0P0001EVAE.CO,CPH
0P0000J1ZQ.TO,TOR
0P0001I4B6.SI,SES
0P0000WFBH.HK,HKG
SURABS1BOE1.MX,MEX
0P0001BI8V.SW,EBS
AFIRPLUE.MX,MEX
0P00000ELE.F,FRA
AAUUZXX,NAS
ZPDH.SG,STU
0P0000OQ7Q.TO,TOR
0P0000W7SL.TO,TOR
0P0001T0Q2.SA,SAO
0P0000FX0B.TO,TOR
0P0001TPW1.IR,ISE
FUSD.SG,STU
0P00018PLF.SZ,SHZ
AAJWXXX,NAS
AAXQVXX,NAS
0P0000U4W9.SW,EBS
AADLEXX,NAS
0P000154XZ.L,LSE
NTEPZO3M1.MX,MEX
0P00012DKM.SW,EBS
0P00012RSC.L,LSE
0P00000FCB.F,LSE
0P00016UZ1.L,LSE
MONEXCPBEC-2.MX,MEX
0P0001CN2I.SW,EBS
0P00008W5W.F,FRA
0P00001C31.F,FRA
0P0001L9PJ.SW,EBS
0P0000133M.L,LSE
0P00008WJD.TO,TOR
0P00001B1A,PNK
0P0000IUYY.TO,TOR
0P0001BAK9.BO,BSE
0P0000HKTM.TO,TOR
0P0000NQ12,PNK
0P0001MJJZ.SW,EBS
AALLRXX,NAS
0P0000PYFK,PNK
0P00016K00.L,LSE
0P0001SAS3.SW,EBS
0P0001MZFS.SA,SAO
LU2115466117.SG,STU
CMDJX,NGM
0P000075NX.TO,TOR
0P00005UZV.BO,BSE
0P000075SU.TO,TOR
IE000JQV8511.SG,STU
0P0001CP0T.HK,HKG
LU2250132763.SG,STU
0P000111FG.TW,TAI
0P0001M591.SA,SAO
0P00014Z6S,PNK
0P0000JSRE.SW,EBS
0P00001TWO,PNK
BPHFIZBI4.WA,WSE
TAURUMB-F1.MX,MEX
LU9H.SG,STU
0P0001L8K6.TW,TAI
0P0001OP27.BO,BSE
0P0001R53Y.T,JPX
S3320.MC,MCE
DED4.SG,STU
IE000PJL7R74.SG,STU
0P0000NCI0,BER
0P00008XLM.TO,TOR
0P0000NG8K.TO,TOR
ABEYKXX,NAS
0P0001M3LF.SA,SAO
0P0001M3TX.IR,ISE
0P0000XRQT,PNK
0P0001NK1W.SA,SAO
QDVH.SG,STU
LEBL.PA,PAR
0P00019ZRU.F,KLS
BBVAC+UHN.MX,MEX
0P0001QTC7.HK,HKG
ABEOZXX,NAS
MVJERBF-7.MX,MEX
0P0001QTIB.SI,SES
IE00BJGWQN72.SG,STU
0P00000H1S.SW,EBS
0P0000MOX3.TO,TOR
AAJYVXX,NAS
0P0001L649.BO,BSE
0P00015CNW.HK,HKG
0P0001B9OK.BO,BSE
0P0001AMBS.L,LSE
0P0001CXL6.BE,BER
0P00014IKW,PNK
0P0000M5LC.TO,TOR
0P0001T8O0.T,JPX
0P000071GI.TO,TOR
0P0001BDI0.SW,EBS
0P000026OJ.F,MUN
0P0001RB02.SA,SAO
0P0001HQAE.ST,STO
0P0001BB1B.BO,BSE
0P00013FQU.L,LSE
0P0001S03U.SZ,SHZ
0P0001KY93.SW,EBS
0P00007WOJ.TO,TOR
0P0001HI17.SA,SAO
0P00000S1P.F,FRA
0P00011WEF.L,LSE
0P0001BXXM.T,JPX
0P0000YRKJ,PNK
0P00017ZJZ.SI,SES
0P00018WVH.L,LSE
LU0132282301.SG,STU
0P0001NQI1.BO,BSE
0P0001IHG4.T,JPX
0P00005X48.BO,BSE
0P000135P2,PNK
ABBRIXX,NAS
0P0000VQOL.HK,HKG
0P00019HZJ.F,VAN
0P0001KKIL.SZ,SHZ
0P0001R76G.BO,BSE
0P0000I4AP.F,FRA
0P0000T3BB.L,LSE
SUR30EBFP.MX,MEX
0P0001N3JV.SI,SES
0P0000UL8P.L,LSE
0P0001HFHJ.SZ,SHZ
0P0001MX92.TW,TAI
0P0001IIOJ.SW,EBS
0P00000T2C,PNK
0P0001HZLE.BO,BUE
0P0000KKC1.L,LSE
0P00006B9S.F,FRA
0P0001JUG4.ST,STO
PRINFTRM2.MX,MEX
BBVACRF.MX,MEX
0P0000X207.SW,EBS
0P00000HZ1.F,FRA
0P0001SKJ9.SW,EBS
0P0001B9QD.BO,BSE
0P00012E8S.L,LSE
0P00012D2H.ST,STO
0P0001O6CX.SW,EBS
FT-LIQUBM3.MX,MEX
0P0001ISXP.BO,BSE
0P00000HWU.F,FRA
AAFVZXX,NAS
0P00000RUT.F,FRA
0P0001RDB0.SA,SAO
0P0000738X.TO,TOR
0P0000IX9F.BO,BSE
0P0001P0GC.SW,EBS
0P0001U0JN.TW,TAI
0P0000SMF4.BD,BUD
AXKF.SG,STU
0P00000BM2.F,FRA
0P00012RY1,PNK
0P0001II01.SZ,SHZ
0P000168DV.L,LSE
ALTER1+BF2T4.MX,MEX
GOLD4+B2-B.MX,MEX
AAFYFXX,NAS
0P0001BAY8.BO,BSE
0P0000SV1X.CO,CPH
0P0001M4EJ.BO,BSE
0P0000Y75K,PNK
0P0000XMS5,PNK
0P0001SXX6.SA,SAO
XR59.SG,STU
0P0000NFX5.TO,TOR
AAIVHXX,NAS
ZZRW.SG,STU
0P00011RU7.SW,EBS
0P0001C9ZQ.SW,EBS
0P000073V0.TO,TOR
ABCPTXX,NAS
NTEAIF3.MX,MEX
AAARVXX,NAS
0P00019MIW.SA,SAO
0P0001KJW9.T,JPX
SAM-SHRA.MX,MEX
0P0001PZQN.BO,BSE
0P0000UZ88.F,MCE
DE000DNA10X3.SG,STU
0P00018TVS.TW,TAI
0P0001NA2P.BO,BSE
0P00001S22.F,FRA
0P0001S388.SA,SAO
0P0001MS8X.BO,BSE
GOLD4+M2-B.MX,MEX
0P0000Z7WV.L,LSE
MULTIUSBM-T.MX,MEX
0P0001B9PS.BO,BSE
ABBBOXX,NAS
0P0001N3YZ.BE,BER
0P0001IKEM.SW,EBS
AARNCXX,NAS
0P0001OI60.SA,SAO
0P0001JXBQ.SZ,SHZ
0P00012MWP,PNK
0P00011R20,PNK
AAYBXXX,NAS
IE000NRGX9M3.SG,STU
0P00014DCJ,PNK
AALYYXX,NAS
0P00015HKF.SW,EBS
0P00000WNQ.F,FRA
0P0001F4CX.IR,ISE
0P0001KL5D.HK,HKG
0P00008XKY.TO,TOR
0P0000F5CB.TO,TOR
0P00011NOR,PNK
0P0001BMN5.ST,STO
0P000073XN.TO,TOR
AARSYXX,NAS
0P000130KJ.L,LSE
0P0000PTRY.TO,TOR
0P0001IZXM.SA,SAO
ABFBQXX,NAS
0P0001HHQK.BE,BER
0P000072EZ.TO,TOR
0P0000XV6Y.BO,BSE
0P0001NNH9.HK,HKG
0P0001IHHC.SW,EBS
0P00000TND,LSE
0P00014809,PNK
0P0001RO73.TW,TAI
AAXOYXX,NAS
0P0001Q8XW.BO,BSE
0P0000WDVW,DUS
AATPKXX,NAS
0P0000VT8V.L,LSE
0P0001JWXQ.SZ,SHZ
0P0000UUOU,PNK
0P00000G16.F,FRA
VALMX30B0NC.MX,MEX
0P0000W7UQ.TO,TOR
0P0001NJ98.T,JPX
0P0001AJ8K.L,LSE
0P00000SA6.F,FRA
0P0000VWSG.L,LSE
FT-REALBE3.MX,MEX
SSGNX,NGM
INVEXDOBM.MX,MEX
ABCCGXX,NAS
0P0001QAKX.SI,SES
0P0000CUBC.TO,TOR
0P0001TIQS.IR,ISE
GNAW.SG,STU
0P0000HXQY.TO,TOR
TEPZ.SG,STU
0P000070L2,PNK
0P0000VHHX,PNK
0P00012QV6,PNK
0P0000PYZ3.TO,TOR
0P00005ZY2.F,FRA
0P0000X83G,PNK
0P00006ACT.TW,TAI
0P000071RF.TO,TOR
0P0000LZ0X.L,LSE
ABDZHXX,NAS
0P00001SI9.F,FRA
RK1Q.SG,STU
0P000090P7,PNK
0P00007697.TO,TOR
0P0000NFQ3.TO,TOR
0P0000INTR,PNK
0P0001M5B9.BE,BER
0P0001S205.SZ,SHZ
0P0000ZT15.BE,BER
0P0000ZES7.SW,EBS
0P000148IK.F,STU
0P0001RQJ7.IR,ISE
0P0001STJX.SI,SES
0P0000VAF1.L,LSE
0P0001A1LA.L,LSE
0P0000NHIZ.BE,TOR
0P000075OX.TO,TOR
0P0000U99Z.SA,SAO
0P0000ZNPV,PNK
0P0000NDIT.TO,TOR
0P0000X6QH.TO,TOR
0P00019IT5.SW,EBS
0P000086C6.TO,TOR
0P00001AXR.L,LSE
0P0001AKNU.SW,EBS
0P0001QBP9.SW,EBS
SL077.MC,MCE
ABCBSXX,NAS
ABHEPXX,NAS
0P0000XWAQ.BO,DUS
0P0001L5SB.ST,STO
JPMRVUSE.MX,MEX
0P00000C7G.L,LSE
0P000027B2.F,FRA
0P0001I3NG.SW,EBS
0P00000M9J.F,FRA
0P00000N4I.F,FRA
0P00008WLQ.TO,TOR
0P0000WJ92,PNK
0P00000ODG.IR,ISE
AAVKIXX,NAS
EL4A.SG,STU
AAFWPXX,NAS
0P00000SH4.F,FRA
SAM-ESGZ.MX,MEX
0P00000KDL,PNK
0P0000DDNP.F,FRA
0P0001QV1A.SZ,SHZ
IE00BGV5VR99.SG,STU
0P00012KK5.SW,EBS
S1893.MC,MCE
SYIFOADKK.CO,CPH
0P00016CNH.L,LSE
PRINGLPM2.MX,MEX
0P00014ICJ.SI,SES
0P0000WEOT,PNK
S0459.MC,MCE
0P0000MWDE.TO,TOR
0P0000WFYR.TO,TOR
0P0001TTWB.T,JPX
0P0001Q4SE.SA,SAO
0P0001D645.SI,SES
0P0001U1C3.IR,ISE
0P00013LGY.HK,HKG
AANRHXX,NAS
0P000070IP.TO,TOR
DE000A3GVKY4.SG,STU
IE00BF4TWC33.SG,STU
0P00016KMY.L,LSE
0P00000VFS.L,LSE
0P00005VC0.BO,BSE
0P0000WAYP,PNK
SURUSDBOE4.MX,MEX
AAVDNXX,NAS
0P0000NONF,PNK
0P00001WBV.F,FRA
0P0000PU19.SW,EBS
0P00000I9L.F,FRA
0P0001KW2U.ST,STO
AAIGTXX,NAS
0P0001OU14.BE,BER
SXRP.SG,STU
0P0000ZC9P,PNK
0P0001LPVE.SA,SAO
0P0001R73Z.SA,SAO
0P00009Y86,PNK
0P0001JSTF,BER
0P0000NREI.BO,BSE
0P0001QU05.SA,SAO
AAVOXXX,NAS
0P0001H0AR.BE,BER
0P0000WGT5.L,LSE
0P0001SFXM.SI,SES
0P0001QRMF.BE,BER
0P00000N75.SW,EBS
GRANGX.ST,STO
0P0001GR50.HK,HKG
0P0001M282.SI,SES
0P0001N9KC,MEX
0P0001NS38,ASE
0P0000TZ8M,PNK
0P000088VB.F,STU
SAM-RFGB2.MX,MEX
0P00011IFL.L,LSE
0P0000CWZP.F,FRA
0P00012IEH.BO,MUN
0P0001E0J2,JPX
0P00000OEX.F,FRA
0P0001ISJG.IR,ISE
0P00000NL1.F,FRA
0P00000BGK.F,FRA
0P0000PYYY.TO,TOR
0P00008SV6.HK,HKG
0P00000E8M.L,LSE
0P0000ZBIQ.L,LSE
0P00018J1W.SW,EBS
0P0001AC39.SZ,SHZ
5MVL.SG,STU
0P0000X6QG.TO,TOR
0P00013BF5,PNK
0P00016C14.SW,EBS
0P000027N2.F,FRA
ABGTAXX,NAS
AAUJDXX,NAS
0P0000SX6H.SW,EBS
0P0001LESC.SW,EBS
0P0001RMD0.ST,STO
0P00016WT3.SW,EBS
0P000010L5.F,FRA
